"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"57445","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"57483","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"57689","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"59616","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60589","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60594","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60669","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60716","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60752","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60825","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60831","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60836","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60874","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"60905","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"61593","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"61605","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"61743","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62161","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62545","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62549","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62826","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62827","FOOD/LIVELIHOOD","31/3/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62924","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"62935","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"63798","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"63810","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"63913","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64084","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64104","FOOD/LIVELIHOOD","31/1/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64220","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64224","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64287","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64334","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64460","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64507","FOOD/LIVELIHOOD","29/2/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64529","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64626","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64707","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable boys employing severe or emergency coping strategies","% of vulnerable boys employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64750","FOOD/LIVELIHOOD","30/4/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","   Urban areas - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64788","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable girls employing severe or emergency coping strategies","% of vulnerable girls employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64811","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable women employing severe or emergency coping strategies","% of vulnerable women employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64916","FOOD/LIVELIHOOD","30/6/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
"64922","FOOD/LIVELIHOOD","31/5/2016","Improve Food Access","[REF 1.1.1]Food Assistance","% of vulnerable men employing severe or emergency coping strategies","% of vulnerable men employing severe or emergency coping strategies","MAFRAQ","","IOCC","     - ","Indirect appeal","None - Fund direct from Donors","Yes","1","1711",0,"%","Liwa Qasabat al Mafraq","North",""
