"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"67030","SHELTER","30/6/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",498,"#","Azraq Camp","North",""
"70556","SHELTER","31/1/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",862,"#","Azraq Camp","North",""
"70557","SHELTER","31/3/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",293,"#","Azraq Camp","North",""
"78015","SHELTER","30/4/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",1219,"#","Azraq Camp","North",""
"78857","SHELTER","31/5/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",915,"#","Azraq Camp","North",""
"79142","SHELTER","29/2/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",437,"#","Azraq Camp","North",""
"50176","SHELTER","31/1/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",264,"#","Zaatari Camp (all district)","North",""
"51225","SHELTER","30/4/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"#","Zaatari Camp (all district)","North",""
"51634","SHELTER","29/2/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",183,"#","Zaatari Camp (all district)","North",""
"51636","SHELTER","31/5/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",114,"#","Zaatari Camp (all district)","North",""
"51637","SHELTER","30/6/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"#","Zaatari Camp (all district)","North",""
"54706","SHELTER","31/3/2016","Improve living conditions in camps","[REF1.1.1]Adequate shelters in camps","# of existing shelters replaced, improved or upgraded","# of existing shelters replaced, improved or upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"#","Zaatari Camp (all district)","North",""
"71669","SHELTER","29/2/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"72515","SHELTER","31/5/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"72876","SHELTER","31/1/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"72885","SHELTER","31/3/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
"76886","SHELTER","30/4/2016","Improve Infrastr. in camps","[REF1.2.1]Infrastr. Upgrade./Construction","# m2 of camps infrastructure and roads constructed and/or upgraded","# m2 of camps infrastructure and roads constructed and/or upgraded","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# m2","Azraq Camp","North",""
